,lastUpdatedAt,actualLandingTime,aircraftRegistration,estimatedLandingTime,expectedTimeOnBelt,flightDirection,flightName,flightNumber,gate,pier,id,isOperationalFlight,mainFlight,prefixIATA,prefixICAO,airlineCode,scheduleDateTime,scheduleDate,scheduleTime,serviceType,terminal,schemaVersion,aircraftType.iataMain,aircraftType.iataSub,baggageClaim.belts,codeshares.codeshares,publicFlightState.flightStates,route.destinations,route.eu,route.visa,actualOffBlockTime,expectedSecurityFilter,checkinAllocations.checkinAllocations,publicEstimatedOffBlockTime,expectedTimeBoarding,expectedTimeGateClosing,expectedTimeGateOpen,transferPositions.transferPositions,Luchthaven,Stad,Land,Continent,TypeVliegtuig,ModelVliegtuig
712,2025-03-25T10:46:17.377+01:00,2025-03-25T08:12:30.000+01:00,PHNXK,2025-03-25T08:12:30.000+01:00,2025-03-25T08:51:19.002+01:00,A,DL9265,9265,A4,A,141995495007670790,True,KL1628,DL,DAL,58.0,2025-03-25T08:40:00.000+01:00,2025-03-25,08:40:00,J,2.0,4,EMJ,295,['11'],"['AM6459', 'DL9265', 'GA9487', 'G35573', 'KQ1650', 'MF9767', 'MU1826']","['ARR', 'EXP']",VCE,S,False,,,,,,,,,Marco Polo,Venetië,Italië,Europa,EMJ-295,
713,2025-03-25T10:46:17.377+01:00,2025-03-25T08:12:30.000+01:00,PHNXK,2025-03-25T08:12:30.000+01:00,2025-03-25T08:51:19.002+01:00,A,GA9487,9487,A4,A,141995495382508618,True,KL1628,GA,GIA,85.0,2025-03-25T08:40:00.000+01:00,2025-03-25,08:40:00,J,2.0,4,EMJ,295,['11'],"['AM6459', 'DL9265', 'GA9487', 'G35573', 'KQ1650', 'MF9767', 'MU1826']","['ARR', 'EXP']",VCE,S,False,,,,,,,,,Marco Polo,Venetië,Italië,Europa,EMJ-295,
714,2025-03-25T10:46:17.377+01:00,2025-03-25T08:12:30.000+01:00,PHNXK,2025-03-25T08:12:30.000+01:00,2025-03-25T08:51:19.002+01:00,A,G35573,5573,A4,A,141995495490807388,True,KL1628,G3,GLO,4918.0,2025-03-25T08:40:00.000+01:00,2025-03-25,08:40:00,J,2.0,4,EMJ,295,['11'],"['AM6459', 'DL9265', 'GA9487', 'G35573', 'KQ1650', 'MF9767', 'MU1826']","['ARR', 'EXP']",VCE,S,False,,,,,,,,,Marco Polo,Venetië,Italië,Europa,EMJ-295,
715,2025-03-25T10:46:17.377+01:00,2025-03-25T08:12:30.000+01:00,PHNXK,2025-03-25T08:12:30.000+01:00,2025-03-25T08:51:19.002+01:00,A,KQ1650,1650,A4,A,141995495996428218,True,KL1628,KQ,KQA,208.0,2025-03-25T08:40:00.000+01:00,2025-03-25,08:40:00,J,2.0,4,EMJ,295,['11'],"['AM6459', 'DL9265', 'GA9487', 'G35573', 'KQ1650', 'MF9767', 'MU1826']","['ARR', 'EXP']",VCE,S,False,,,,,,,,,Marco Polo,Venetië,Italië,Europa,EMJ-295,
716,2025-03-25T10:46:17.377+01:00,2025-03-25T08:12:30.000+01:00,PHNXK,2025-03-25T08:12:30.000+01:00,2025-03-25T08:51:19.002+01:00,A,MF9767,9767,A4,A,141995496233385778,True,KL1628,MF,CXA,1551.0,2025-03-25T08:40:00.000+01:00,2025-03-25,08:40:00,J,2.0,4,EMJ,295,['11'],"['AM6459', 'DL9265', 'GA9487', 'G35573', 'KQ1650', 'MF9767', 'MU1826']","['ARR', 'EXP']",VCE,S,False,,,,,,,,,Marco Polo,Venetië,Italië,Europa,EMJ-295,
717,2025-03-25T10:46:17.377+01:00,2025-03-25T08:12:30.000+01:00,PHNXK,2025-03-25T08:12:30.000+01:00,2025-03-25T08:51:19.002+01:00,A,MU1826,1826,A4,A,141995496288802600,True,KL1628,MU,CES,1294.0,2025-03-25T08:40:00.000+01:00,2025-03-25,08:40:00,J,2.0,4,EMJ,295,['11'],"['AM6459', 'DL9265', 'GA9487', 'G35573', 'KQ1650', 'MF9767', 'MU1826']","['ARR', 'EXP']",VCE,S,False,,,,,,,,,Marco Polo,Venetië,Italië,Europa,EMJ-295,
718,2025-03-25T10:46:17.377+01:00,2025-03-25T08:12:30.000+01:00,PHNXK,2025-03-25T08:12:30.000+01:00,2025-03-25T08:51:19.002+01:00,A,KL1628,1628,A4,A,141995495977686402,True,KL1628,KL,KLM,100.0,2025-03-25T08:40:00.000+01:00,2025-03-25,08:40:00,J,2.0,4,EMJ,295,['11'],"['AM6459', 'DL9265', 'GA9487', 'G35573', 'KQ1650', 'MF9767', 'MU1826']","['ARR', 'EXP']",VCE,S,False,,,,,,,,,Marco Polo,Venetië,Italië,Europa,EMJ-295,
719,2025-03-25T10:46:17.377+01:00,2025-03-25T08:12:30.000+01:00,PHNXK,2025-03-25T08:12:30.000+01:00,2025-03-25T08:51:19.002+01:00,A,AM6459,6459,A4,A,141995494595056862,True,KL1628,AM,AMX,794.0,2025-03-25T08:40:00.000+01:00,2025-03-25,08:40:00,J,2.0,4,EMJ,295,['11'],"['AM6459', 'DL9265', 'GA9487', 'G35573', 'KQ1650', 'MF9767', 'MU1826']","['ARR', 'EXP']",VCE,S,False,,,,,,,,,Marco Polo,Venetië,Italië,Europa,EMJ-295,
720,2025-03-25T08:56:42.822+01:00,,PHEZE,,,D,KL0981,981,D6,D,141995495977593741,True,KL0981,KL,KLM,100.0,2025-03-25T08:45:00.000+01:00,2025-03-25,08:45:00,J,2.0,4,EMJ,E90,,"['DL9285', 'VS7034']",['DEP'],LCY,N,False,2025-03-25T08:47:08.000+01:00,VF2,"[{'endTime': '2025-03-25T08:05:00.000+01:00', 'rows': {'rows': [{'position': '9', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}, {'position': '10', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}, {'position': '11', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}, {'position': '12', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}]}}, {'position': '13', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}]}}, {'position': '14', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}, {'position': '15', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}, {'position': '16', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}]}, 'startTime': '2025-03-25T05:45:00.000+01:00'}]",,2025-03-25T08:20:00.000+01:00,2025-03-25T08:30:00.000+01:00,2025-03-25T08:15:00.000+01:00,,London City Airport,Londen,Verenigd Koninkrijk,Europa,EMJ-E90,Embraer-E90
721,2025-03-25T08:56:42.822+01:00,,PHEZE,,,D,DL9285,9285,D6,D,141995495007670939,True,KL0981,DL,DAL,58.0,2025-03-25T08:45:00.000+01:00,2025-03-25,08:45:00,J,2.0,4,EMJ,E90,,"['DL9285', 'VS7034']",['DEP'],LCY,N,False,2025-03-25T08:47:08.000+01:00,,"[{'endTime': '2025-03-25T08:05:00.000+01:00', 'rows': {'rows': [{'position': '9', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}, {'position': '10', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}, {'position': '11', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}, {'position': '12', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}]}}, {'position': '13', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}]}}, {'position': '14', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}, {'position': '15', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}, {'position': '16', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}]}, 'startTime': '2025-03-25T05:45:00.000+01:00'}]",,2025-03-25T08:20:00.000+01:00,2025-03-25T08:30:00.000+01:00,2025-03-25T08:15:00.000+01:00,,London City Airport,Londen,Verenigd Koninkrijk,Europa,EMJ-E90,Embraer-E90
722,2025-03-25T08:56:42.822+01:00,,PHEZE,,,D,VS7034,7034,D6,D,141995497530083185,True,KL0981,VS,VIR,181.0,2025-03-25T08:45:00.000+01:00,2025-03-25,08:45:00,J,2.0,4,EMJ,E90,,"['DL9285', 'VS7034']",['DEP'],LCY,N,False,2025-03-25T08:47:08.000+01:00,,"[{'endTime': '2025-03-25T08:05:00.000+01:00', 'rows': {'rows': [{'position': '9', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}, {'position': '10', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}, {'position': '11', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}, {'position': '12', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}]}}, {'position': '13', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}]}}, {'position': '14', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}, {'position': '15', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}, {'position': '16', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}]}, 'startTime': '2025-03-25T05:45:00.000+01:00'}]",,2025-03-25T08:20:00.000+01:00,2025-03-25T08:30:00.000+01:00,2025-03-25T08:15:00.000+01:00,,London City Airport,Londen,Verenigd Koninkrijk,Europa,EMJ-E90,Embraer-E90
723,2025-03-25T09:49:28.273+01:00,2025-03-25T08:31:14.000+01:00,OELQS,2025-03-25T08:31:14.000+01:00,2025-03-25T09:05:50.263+01:00,A,EJU7830,7830,,M,141995521530610846,True,EJU7830,EC,EJU,5151.0,2025-03-25T08:45:00.000+01:00,2025-03-25,08:45:00,J,4.0,4,32S,319,['20'],,"['ARR', 'EXP']",LIN,S,False,,VF4,,,,,,,Linate,Milaan,Italië,Europa,32S-319,
728,2025-03-25T10:07:00.233+01:00,2025-03-25T08:29:24.000+01:00,PHEZD,2025-03-25T08:29:20.000+01:00,2025-03-25T09:41:58.713+01:00,A,KL1916,1916,A4,A,141995495977694538,True,KL1916,KL,KLM,100.0,2025-03-25T08:45:00.000+01:00,2025-03-25,08:45:00,J,2.0,4,EMJ,E90,['11'],"['AM6446', 'CZ1350', 'DL9279', 'G35579', 'KQ1952', 'MF9723', 'SK6627']","['ARR', 'EXP']",ZRH,S,False,,,,,,,,,Zurich Airport,Zurich,Zwitserland,Europa,EMJ-E90,Embraer-E90
729,2025-03-25T10:07:00.233+01:00,2025-03-25T08:29:24.000+01:00,PHEZD,2025-03-25T08:29:20.000+01:00,2025-03-25T09:41:58.713+01:00,A,AM6446,6446,A4,A,141995494595056782,True,KL1916,AM,AMX,794.0,2025-03-25T08:45:00.000+01:00,2025-03-25,08:45:00,J,2.0,4,EMJ,E90,['11'],"['AM6446', 'CZ1350', 'DL9279', 'G35579', 'KQ1952', 'MF9723', 'SK6627']","['ARR', 'EXP']",ZRH,S,False,,,,,,,,,Zurich Airport,Zurich,Zwitserland,Europa,EMJ-E90,Embraer-E90
730,2025-03-25T10:07:00.233+01:00,2025-03-25T08:29:24.000+01:00,PHEZD,2025-03-25T08:29:20.000+01:00,2025-03-25T09:41:58.713+01:00,A,CZ1350,1350,A4,A,141995494920651590,True,KL1916,CZ,CSN,43.0,2025-03-25T08:45:00.000+01:00,2025-03-25,08:45:00,J,2.0,4,EMJ,E90,['11'],"['AM6446', 'CZ1350', 'DL9279', 'G35579', 'KQ1952', 'MF9723', 'SK6627']","['ARR', 'EXP']",ZRH,S,False,,,,,,,,,Zurich Airport,Zurich,Zwitserland,Europa,EMJ-E90,Embraer-E90
731,2025-03-25T10:07:00.233+01:00,2025-03-25T08:29:24.000+01:00,PHEZD,2025-03-25T08:29:20.000+01:00,2025-03-25T09:41:58.713+01:00,A,DL9279,9279,A4,A,141995495007670872,True,KL1916,DL,DAL,58.0,2025-03-25T08:45:00.000+01:00,2025-03-25,08:45:00,J,2.0,4,EMJ,E90,['11'],"['AM6446', 'CZ1350', 'DL9279', 'G35579', 'KQ1952', 'MF9723', 'SK6627']","['ARR', 'EXP']",ZRH,S,False,,,,,,,,,Zurich Airport,Zurich,Zwitserland,Europa,EMJ-E90,Embraer-E90
732,2025-03-25T10:07:00.233+01:00,2025-03-25T08:29:24.000+01:00,PHEZD,2025-03-25T08:29:20.000+01:00,2025-03-25T09:41:58.713+01:00,A,G35579,5579,A4,A,141995495490807400,True,KL1916,G3,GLO,4918.0,2025-03-25T08:45:00.000+01:00,2025-03-25,08:45:00,J,2.0,4,EMJ,E90,['11'],"['AM6446', 'CZ1350', 'DL9279', 'G35579', 'KQ1952', 'MF9723', 'SK6627']","['ARR', 'EXP']",ZRH,S,False,,,,,,,,,Zurich Airport,Zurich,Zwitserland,Europa,EMJ-E90,Embraer-E90
733,2025-03-25T10:07:00.233+01:00,2025-03-25T08:29:24.000+01:00,PHEZD,2025-03-25T08:29:20.000+01:00,2025-03-25T09:41:58.713+01:00,A,KQ1952,1952,A4,A,141995495996436436,True,KL1916,KQ,KQA,208.0,2025-03-25T08:45:00.000+01:00,2025-03-25,08:45:00,J,2.0,4,EMJ,E90,['11'],"['AM6446', 'CZ1350', 'DL9279', 'G35579', 'KQ1952', 'MF9723', 'SK6627']","['ARR', 'EXP']",ZRH,S,False,,,,,,,,,Zurich Airport,Zurich,Zwitserland,Europa,EMJ-E90,Embraer-E90
734,2025-03-25T10:07:00.233+01:00,2025-03-25T08:29:24.000+01:00,PHEZD,2025-03-25T08:29:20.000+01:00,2025-03-25T09:41:58.713+01:00,A,MF9723,9723,A4,A,141995496233385474,True,KL1916,MF,CXA,1551.0,2025-03-25T08:45:00.000+01:00,2025-03-25,08:45:00,J,2.0,4,EMJ,E90,['11'],"['AM6446', 'CZ1350', 'DL9279', 'G35579', 'KQ1952', 'MF9723', 'SK6627']","['ARR', 'EXP']",ZRH,S,False,,,,,,,,,Zurich Airport,Zurich,Zwitserland,Europa,EMJ-E90,Embraer-E90
735,2025-03-25T10:07:00.233+01:00,2025-03-25T08:29:24.000+01:00,PHEZD,2025-03-25T08:29:20.000+01:00,2025-03-25T09:41:58.713+01:00,A,SK6627,6627,A4,A,141995497083947920,True,KL1916,SK,SAS,150.0,2025-03-25T08:45:00.000+01:00,2025-03-25,08:45:00,J,2.0,4,EMJ,E90,['11'],"['AM6446', 'CZ1350', 'DL9279', 'G35579', 'KQ1952', 'MF9723', 'SK6627']","['ARR', 'EXP']",ZRH,S,False,,,,,,,,,Zurich Airport,Zurich,Zwitserland,Europa,EMJ-E90,Embraer-E90
736,2025-03-25T10:07:45.245+01:00,2025-03-25T08:25:22.000+01:00,PHBGQ,2025-03-25T08:25:22.000+01:00,2025-03-25T09:37:40.812+01:00,A,DL9632,9632,D68,D,141995495007681514,True,KL1848,DL,DAL,58.0,2025-03-25T08:45:00.000+01:00,2025-03-25,08:45:00,J,2.0,4,737,73W,['9'],"['AM6548', 'CZ1343', 'DL9632', 'GA9289', 'MF9681', 'SK6673']","['ARR', 'EXP']",MUC,S,False,,,,,,,,,Münich International,München,Duitsland,Europa,737-73W,
737,2025-03-25T10:07:45.245+01:00,2025-03-25T08:25:22.000+01:00,PHBGQ,2025-03-25T08:25:22.000+01:00,2025-03-25T09:37:40.812+01:00,A,GA9289,9289,D68,D,141995495382503146,True,KL1848,GA,GIA,85.0,2025-03-25T08:45:00.000+01:00,2025-03-25,08:45:00,J,2.0,4,737,73W,['9'],"['AM6548', 'CZ1343', 'DL9632', 'GA9289', 'MF9681', 'SK6673']","['ARR', 'EXP']",MUC,S,False,,,,,,,,,Münich International,München,Duitsland,Europa,737-73W,
738,2025-03-25T10:07:45.245+01:00,2025-03-25T08:25:22.000+01:00,PHBGQ,2025-03-25T08:25:22.000+01:00,2025-03-25T09:37:40.812+01:00,A,MF9681,9681,D68,D,141995496233383176,True,KL1848,MF,CXA,1551.0,2025-03-25T08:45:00.000+01:00,2025-03-25,08:45:00,J,2.0,4,737,73W,['9'],"['AM6548', 'CZ1343', 'DL9632', 'GA9289', 'MF9681', 'SK6673']","['ARR', 'EXP']",MUC,S,False,,,,,,,,,Münich International,München,Duitsland,Europa,737-73W,
739,2025-03-25T10:07:45.245+01:00,2025-03-25T08:25:22.000+01:00,PHBGQ,2025-03-25T08:25:22.000+01:00,2025-03-25T09:37:40.812+01:00,A,SK6673,6673,D68,D,141995497083948282,True,KL1848,SK,SAS,150.0,2025-03-25T08:45:00.000+01:00,2025-03-25,08:45:00,J,2.0,4,737,73W,['9'],"['AM6548', 'CZ1343', 'DL9632', 'GA9289', 'MF9681', 'SK6673']","['ARR', 'EXP']",MUC,S,False,,,,,,,,,Münich International,München,Duitsland,Europa,737-73W,
740,2025-03-25T10:07:45.245+01:00,2025-03-25T08:25:22.000+01:00,PHBGQ,2025-03-25T08:25:22.000+01:00,2025-03-25T09:37:40.812+01:00,A,KL1848,1848,D68,D,141995495977692026,True,KL1848,KL,KLM,100.0,2025-03-25T08:45:00.000+01:00,2025-03-25,08:45:00,J,2.0,4,737,73W,['9'],"['AM6548', 'CZ1343', 'DL9632', 'GA9289', 'MF9681', 'SK6673']","['ARR', 'EXP']",MUC,S,False,,,,,,,,,Münich International,München,Duitsland,Europa,737-73W,
741,2025-03-25T10:07:45.245+01:00,2025-03-25T08:25:22.000+01:00,PHBGQ,2025-03-25T08:25:22.000+01:00,2025-03-25T09:37:40.812+01:00,A,AM6548,6548,D68,D,141995494595059524,True,KL1848,AM,AMX,794.0,2025-03-25T08:45:00.000+01:00,2025-03-25,08:45:00,J,2.0,4,737,73W,['9'],"['AM6548', 'CZ1343', 'DL9632', 'GA9289', 'MF9681', 'SK6673']","['ARR', 'EXP']",MUC,S,False,,,,,,,,,Münich International,München,Duitsland,Europa,737-73W,
742,2025-03-25T10:07:45.245+01:00,2025-03-25T08:25:22.000+01:00,PHBGQ,2025-03-25T08:25:22.000+01:00,2025-03-25T09:37:40.812+01:00,A,CZ1343,1343,D68,D,141995494920651522,True,KL1848,CZ,CSN,43.0,2025-03-25T08:45:00.000+01:00,2025-03-25,08:45:00,J,2.0,4,737,73W,['9'],"['AM6548', 'CZ1343', 'DL9632', 'GA9289', 'MF9681', 'SK6673']","['ARR', 'EXP']",MUC,S,False,,,,,,,,,Münich International,München,Duitsland,Europa,737-73W,
743,2025-03-25T10:08:24.235+01:00,2025-03-25T08:38:58.000+01:00,GEZOA,2025-03-25T08:39:17.000+01:00,2025-03-25T09:21:16.924+01:00,A,EZY2511,2511,H1,H,141995523764095868,True,EZY2511,U2,EZY,64.0,2025-03-25T08:45:00.000+01:00,2025-03-25,08:45:00,J,4.0,4,32S,320,['20'],,['ARR'],LTN,N,False,,,,,,,,,Luton,Londen,Verenigd Koninkrijk,Europa,32S-320,
777,2025-03-25T09:00:50.211+01:00,,IADJR,,,D,EN8381,8381,B36,B,141995495153756921,True,EN8381,EN,DLA,187.0,2025-03-25T08:55:00.000+01:00,2025-03-25,08:55:00,J,1.0,4,EMJ,E95,,,['DEP'],MUC,S,False,2025-03-25T08:51:07.000+01:00,VF1,"[{'endTime': '2025-03-25T08:15:00.000+01:00', 'rows': {'rows': [{'position': '2', 'desks': {'desks': [{'position': 11}, {'position': 12}, {'position': 13}]}}, {'position': '4', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}]}}]}, 'startTime': '2025-03-25T06:25:00.000+01:00'}]",,,,,[3],Münich International,München,Duitsland,Europa,EMJ-E95,
778,2025-03-25T09:06:34.712+01:00,,PHBGI,,,D,KL1613,1613,C8,C,141995495977686319,True,KL1613,KL,KLM,100.0,2025-03-25T08:55:00.000+01:00,2025-03-25,08:55:00,J,1.0,4,737,73W,,"['DL9622', 'MF9674']",['DEP'],LIN,S,False,2025-03-25T08:55:57.000+01:00,VF1,"[{'endTime': '2025-03-25T08:15:00.000+01:00', 'rows': {'rows': [{'position': '6', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '7', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '8', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}]}, 'startTime': '2025-03-25T05:55:00.000+01:00'}]",,2025-03-25T08:25:00.000+01:00,2025-03-25T08:40:00.000+01:00,2025-03-25T07:55:00.000+01:00,,Linate,Milaan,Italië,Europa,737-73W,
779,2025-03-25T09:06:34.712+01:00,,PHBGI,,,D,DL9622,9622,C8,C,141995495007681441,True,KL1613,DL,DAL,58.0,2025-03-25T08:55:00.000+01:00,2025-03-25,08:55:00,J,1.0,4,737,73W,,"['DL9622', 'MF9674']",['DEP'],LIN,S,False,2025-03-25T08:55:57.000+01:00,VF1,"[{'endTime': '2025-03-25T08:15:00.000+01:00', 'rows': {'rows': [{'position': '6', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '7', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '8', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}]}, 'startTime': '2025-03-25T05:55:00.000+01:00'}]",,2025-03-25T08:25:00.000+01:00,2025-03-25T08:40:00.000+01:00,2025-03-25T07:55:00.000+01:00,,Linate,Milaan,Italië,Europa,737-73W,
780,2025-03-25T09:06:34.712+01:00,,PHBGI,,,D,MF9674,9674,C8,C,141995496233383109,True,KL1613,MF,CXA,1551.0,2025-03-25T08:55:00.000+01:00,2025-03-25,08:55:00,J,1.0,4,737,73W,,"['DL9622', 'MF9674']",['DEP'],LIN,S,False,2025-03-25T08:55:57.000+01:00,VF1,"[{'endTime': '2025-03-25T08:15:00.000+01:00', 'rows': {'rows': [{'position': '6', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '7', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '8', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}]}, 'startTime': '2025-03-25T05:55:00.000+01:00'}]",,2025-03-25T08:25:00.000+01:00,2025-03-25T08:40:00.000+01:00,2025-03-25T07:55:00.000+01:00,,Linate,Milaan,Italië,Europa,737-73W,
781,2025-03-25T09:15:22.015+01:00,,FHZUM,,,D,MU1884,1884,C11,C,141995496288803041,True,AF1437,MU,CES,1294.0,2025-03-25T08:55:00.000+01:00,2025-03-25,08:55:00,J,1.0,4,220,223,,"['AM6189', 'DL8727', 'KL2252', 'MU1884']",['DEP'],CDG,S,False,2025-03-25T09:02:52.000+01:00,VF1,"[{'endTime': '2025-03-25T08:15:00.000+01:00', 'rows': {'rows': [{'position': '6', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '7', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '8', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}]}, 'startTime': '2025-03-25T05:55:00.000+01:00'}]",2025-03-25T09:00:00.000+01:00,,,,,Charles de Gaulle,Parijs,Frankrijk,Europa,220-223,Airbus A220-300
782,2025-03-25T09:15:22.015+01:00,,FHZUM,,,D,AF1437,1437,C11,C,141995494568311927,True,AF1437,AF,AFR,80.0,2025-03-25T08:55:00.000+01:00,2025-03-25,08:55:00,J,1.0,4,220,223,,"['AM6189', 'DL8727', 'KL2252', 'MU1884']",['DEP'],CDG,S,False,2025-03-25T09:02:52.000+01:00,VF1,"[{'endTime': '2025-03-25T08:15:00.000+01:00', 'rows': {'rows': [{'position': '6', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '7', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '8', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}]}, 'startTime': '2025-03-25T05:55:00.000+01:00'}]",2025-03-25T09:00:00.000+01:00,,,,,Charles de Gaulle,Parijs,Frankrijk,Europa,220-223,Airbus A220-300
