,Unnamed: 0,Time,Latitude,Longitude,Course,Speed_kts,Speed_mph,Altitude_feet,ClimbRate,ReportingFacility,FlightType,FlightNumber,ScrapeTime,cumsum_ClimbRate,alt_norm
1271,19162,Mon 07:25:01 AM,44.2539,4.8655,↑ 350°,402.0,463.0,"27,250",2275.0,FlightAware ADS-B (LFNG),Arrivals,KLM1466,2025-03-24 14:11:45,59024.0,0.6839263259116799
1272,19163,Mon 07:25:31 AM,44.3071,4.8528,↑ 350°,404.0,465.0,"28,325",2050.0,FlightAware ADS-B (BZR / LFMU),Arrivals,KLM1466,2025-03-24 14:11:45,61074.0,0.702881130261114
1273,19164,Mon 07:26:01 AM,44.3633,4.8393,↑ 350°,408.0,470.0,"29,300",1850.0,FlightAware ADS-B (LFHU),Arrivals,KLM1466,2025-03-24 14:11:45,62924.0,0.7199866854057253
1274,19165,Mon 07:26:31 AM,44.4177,4.8263,↑ 350°,413.0,475.0,"30,175",1575.0,FlightAware ADS-B (LFNT),Arrivals,KLM1466,2025-03-24 14:11:45,64499.0,0.7345495228937051
1275,19166,Mon 07:27:01 AM,44.4754,4.8123,↑ 350°,421.0,484.0,"30,875",1275.0,FlightAware ADS-B (LFMA),Arrivals,KLM1466,2025-03-24 14:11:45,65774.0,0.7463384865744508
1276,19167,Mon 07:27:31 AM,44.5337,4.7981,↑ 350°,430.0,495.0,"31,450",1175.0,FlightAware ADS-B (EBU / LFMH),Arrivals,KLM1466,2025-03-24 14:11:45,66949.0,0.757202825652785
1277,19168,Mon 07:28:01 AM,44.5935,4.7838,↑ 350°,438.0,504.0,"32,050",1150.0,FlightAware ADS-B (MVV / LFHM),Arrivals,KLM1466,2025-03-24 14:11:45,68099.0,0.7678360085805163
1278,19169,Mon 07:28:31 AM,44.6537,4.7691,↑ 350°,447.0,514.0,"32,600",1150.0,FlightAware ADS-B (VAF / LFLU),Arrivals,KLM1466,2025-03-24 14:11:45,69249.0,0.7784691915082477
1279,19170,Mon 07:29:01 AM,44.7151,4.7542,↑ 350°,452.0,520.0,"33,200",1325.0,FlightAware ADS-B (VAF / LFLU),Arrivals,KLM1466,2025-03-24 14:11:45,70574.0,0.790720467490199
1280,19171,Mon 07:29:31 AM,44.7782,4.7389,↑ 350°,453.0,521.0,"33,925",1200.0,FlightAware ADS-B (LFLM),Arrivals,KLM1466,2025-03-24 14:11:45,71774.0,0.801815962719136
1281,19172,Mon 07:30:01 AM,44.8387,4.7241,↑ 350°,454.0,522.0,"34,400",800.0,FlightAware ADS-B (LFLT),Arrivals,KLM1466,2025-03-24 14:11:45,72574.0,0.8092129595384274
1282,19173,Mon 07:30:31 AM,44.9037,4.7083,↑ 350°,456.0,525.0,"34,725",575.0,FlightAware ADS-B (LFLM),Arrivals,KLM1466,2025-03-24 14:11:45,73149.0,0.8145295510022931
1283,19174,Mon 07:31:01 AM,44.9619,4.6941,↑ 350°,453.0,521.0,"34,975",262.0,FlightAware ADS-B (LSGL),Arrivals,KLM1466,2025-03-24 14:11:45,73411.0,0.816952067460611
1284,19175,Mon 07:31:34 AM,45.0311,4.677,↑ 350°,453.0,521.0,"35,000",143.0,FlightAware ADS-B (CFE / LFLC),Arrivals,KLM1466,2025-03-24 14:11:45,73554.0,0.8182742806420593
1285,19176,Mon 07:32:04 AM,45.092,4.6621,↑ 350°,452.0,520.0,"35,125",1000.0,FlightAware ADS-B (MRS / LFML),Arrivals,KLM1466,2025-03-24 14:11:45,74554.0,0.8275205266661735
1286,19177,Mon 07:32:34 AM,45.1533,4.647,↑ 350°,446.0,513.0,"36,000",1625.0,FlightAware ADS-B (TLS / LFBO),Arrivals,KLM1466,2025-03-24 14:11:45,76179.0,0.8425456764553592
1287,19178,Mon 07:33:04 AM,45.2172,4.6315,↑ 351°,443.0,510.0,"36,750",1375.0,FlightAware ADS-B (TLS / LFBO),Arrivals,KLM1466,2025-03-24 14:11:45,77554.0,0.8552592647385162
1288,19179,Mon 07:33:34 AM,45.2761,4.6183,↑ 351°,441.0,507.0,"37,375",1094.0,FlightAware ADS-B (LFLM),Arrivals,KLM1466,2025-03-24 14:11:45,78648.0,0.8653746578888971
1289,19180,Mon 07:33:52 AM,45.3103,4.6107,↑ 351°,443.0,510.0,"37,625",719.0,FlightAware ADS-B (LFKL),Arrivals,KLM1466,2025-03-24 14:11:45,79367.0,0.8720227087802352
1290,19181,Mon 07:34:22 AM,45.3723,4.5965,↑ 351°,448.0,516.0,"37,950",739.0,FlightAware ADS-B (VAF / LFLU),Arrivals,KLM1466,2025-03-24 14:11:45,80106.0,0.8788556845920557
1291,19182,Mon 07:35:03 AM,45.4574,4.577,↑ 351°,451.0,519.0,"38,500",782.0,FlightAware ADS-B (OBS / LFHO),Arrivals,KLM1466,2025-03-24 14:11:45,80888.0,0.8860862489829129
1292,19183,Mon 07:35:33 AM,45.5166,4.5633,↑ 351°,452.0,520.0,"38,875",735.0,FlightAware ADS-B (LFHY),Arrivals,KLM1466,2025-03-24 14:11:45,81623.0,0.8928822398106369
1293,19184,Mon 07:35:52 AM,45.5573,4.5538,↑ 352°,452.0,520.0,"39,100",673.0,FlightAware ADS-B (GVA / LSGG),Arrivals,KLM1466,2025-03-24 14:11:45,82296.0,0.8991049633848658
1294,19185,Mon 07:36:22 AM,45.6187,4.5396,↑ 351°,455.0,524.0,"39,425",667.0,FlightAware ADS-B (VAF / LFLU),Arrivals,KLM1466,2025-03-24 14:11:45,82963.0,0.90527220948295
1295,19186,Mon 07:36:46 AM,45.6678,4.5283,↑ 351°,456.0,525.0,"39,700",639.0,FlightAware ADS-B,Arrivals,KLM1466,2025-03-24 14:11:45,83602.0,0.9111805606923589
1296,19187,Mon 07:37:16 AM,45.7304,4.5138,↑ 351°,450.0,518.0,"40,000",375.0,FlightAware ADS-B (BRN / LSZB),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1297,19188,Mon 07:37:34 AM,45.7705,4.5046,↑ 351°,446.0,513.0,"40,000",0.0,FlightAware ADS-B (LFXA),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1298,19189,Mon 07:38:05 AM,45.8296,4.4909,↑ 351°,444.0,511.0,"40,000",0.0,FlightAware ADS-B (NCY / LFLP),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1299,19190,Mon 07:38:34 AM,45.8919,4.4764,↑ 352°,443.0,510.0,"40,000",0.0,FlightAware ADS-B (LFXA),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1300,19191,Mon 07:39:03 AM,45.9475,4.4633,↑ 352°,443.0,510.0,"40,000",0.0,FlightAware ADS-B (GVA / LSGG),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1301,19192,Mon 07:39:33 AM,46.0094,4.4488,↑ 352°,443.0,510.0,"40,000",0.0,FlightAware ADS-B (GVA / LSGG),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1302,19193,Mon 07:40:04 AM,46.0735,4.4336,↑ 351°,444.0,511.0,"40,000",0.0,FlightAware ADS-B (LFLI),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1303,19194,Mon 07:40:34 AM,46.1348,4.4191,↑ 351°,443.0,510.0,"40,000",0.0,FlightAware ADS-B (LFLI),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1304,19195,Mon 07:41:04 AM,46.1928,4.4053,↑ 351°,443.0,510.0,"40,000",0.0,FlightAware ADS-B (NCY / LFLP),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1305,19196,Mon 07:41:32 AM,46.248,4.3923,↑ 352°,442.0,509.0,"40,000",0.0,FlightAware ADS-B (GVA / LSGG),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1306,19197,Mon 07:41:49 AM,46.2826,4.3839,↑ 349°,442.0,509.0,"40,000",0.0,FlightAware ADS-B (LYS / LFLL),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1307,19198,Mon 07:42:19 AM,46.3425,4.3634,↑ 347°,442.0,509.0,"40,000",0.0,FlightAware ADS-B (LFLT),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1308,19199,Mon 07:42:49 AM,46.402,4.3427,↑ 346°,444.0,511.0,"40,000",0.0,FlightAware ADS-B (LFSP),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1309,19200,Mon 07:43:19 AM,46.4626,4.3214,↑ 346°,443.0,510.0,"40,000",0.0,FlightAware ADS-B (EBU / LFMH),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1310,19201,Mon 07:43:49 AM,46.5222,4.3005,↑ 346°,444.0,511.0,"40,000",0.0,FlightAware ADS-B (EBU / LFMH),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1311,19202,Mon 07:44:31 AM,46.6048,4.2596,↑ 340°,443.0,510.0,"40,000",0.0,FlightAware ADS-B (LFLM),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1312,19203,Mon 07:45:16 AM,46.6913,4.2135,↑ 340°,443.0,510.0,"40,000",0.0,FlightAware ADS-B (ZRH / LSZH),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1313,19204,Mon 07:45:46 AM,46.7471,4.1837,↑ 340°,443.0,510.0,"40,000",0.0,FlightAware ADS-B (NVS / LFQG),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1314,19205,Mon 07:46:16 AM,46.8045,4.1528,↑ 340°,442.0,509.0,"40,000",0.0,FlightAware ADS-B (NVS / LFQG),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1315,19206,Mon 07:46:46 AM,46.8633,4.1213,↑ 340°,442.0,509.0,"40,000",0.0,FlightAware ADS-B (LFGI),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1316,19207,Mon 07:47:16 AM,46.9198,4.0912,↑ 340°,441.0,507.0,"40,000",0.0,FlightAware ADS-B (RNE / LFLO),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1317,19208,Mon 07:47:35 AM,46.955,4.0723,↑ 340°,440.0,506.0,"40,000",0.0,FlightAware ADS-B (BRN / LSZB),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1318,19209,Mon 07:48:05 AM,47.0142,4.0403,↑ 340°,439.0,505.0,"40,000",0.0,FlightAware ADS-B (LFPK),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1319,19210,Mon 07:48:35 AM,47.0719,4.0088,↑ 340°,440.0,506.0,"40,000",0.0,FlightAware ADS-B (LFGE),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1320,19211,Mon 07:49:05 AM,47.1287,3.978,↑ 340°,440.0,506.0,"40,000",0.0,FlightAware ADS-B (ORY / LFPO),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1321,19212,Mon 07:49:35 AM,47.1856,3.9471,↑ 340°,440.0,506.0,"40,000",0.0,FlightAware ADS-B (LFGE),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1322,19213,Mon 07:50:05 AM,47.2424,3.9163,↑ 340°,440.0,506.0,"40,000",0.0,FlightAware ADS-B (LFQB),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1323,19214,Mon 07:50:40 AM,47.3088,3.8801,↑ 340°,440.0,506.0,"40,000",0.0,FlightAware ADS-B (LFQO),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1324,19215,Mon 07:51:11 AM,47.3681,3.8475,↑ 340°,439.0,505.0,"40,000",0.0,FlightAware ADS-B (LFOR),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1325,19216,Mon 07:51:41 AM,47.4247,3.8164,↑ 340°,439.0,505.0,"40,000",0.0,FlightAware ADS-B (TNF / LFPN),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1326,19217,Mon 07:52:12 AM,47.4836,3.7841,↑ 340°,437.0,503.0,"40,000",0.0,FlightAware ADS-B (LME / LFRM),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1327,19218,Mon 07:52:42 AM,47.539,3.7536,↑ 340°,436.0,502.0,"40,000",0.0,FlightAware ADS-B (LME / LFRM),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1328,19219,Mon 07:53:12 AM,47.5967,3.722,↑ 340°,435.0,501.0,"40,000",0.0,FlightAware ADS-B (DIJ / LFSD),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1329,19220,Mon 07:53:42 AM,47.6527,3.6911,↑ 339°,436.0,502.0,"40,000",0.0,FlightAware ADS-B (LFQU),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1330,19221,Mon 07:54:12 AM,47.7119,3.6581,↑ 339°,435.0,501.0,"40,000",0.0,FlightAware ADS-B (CDG / LFPG),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1331,19222,Mon 07:54:42 AM,47.7674,3.6274,↑ 340°,435.0,501.0,"40,000",0.0,FlightAware ADS-B (ANE / LFJR),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1332,19223,Mon 07:55:12 AM,47.8231,3.5964,↑ 339°,435.0,501.0,"40,000",0.0,FlightAware ADS-B (LFPI),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1333,19224,Mon 07:55:42 AM,47.8794,3.5649,↑ 339°,435.0,501.0,"40,000",0.0,FlightAware ADS-B (EBGB),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1334,19225,Mon 07:56:13 AM,47.9374,3.5321,↑ 339°,437.0,503.0,"40,000",0.0,FlightAware ADS-B (RHE / LFSR),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1335,19226,Mon 07:56:43 AM,47.9953,3.4995,↑ 339°,437.0,503.0,"40,000",0.0,FlightAware ADS-B (CDG / LFPG),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1336,19227,Mon 07:57:13 AM,48.0511,3.468,↑ 339°,438.0,504.0,"40,000",0.0,FlightAware ADS-B (CSF / LFPC),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1337,19228,Mon 07:57:43 AM,48.1076,3.4363,↑ 339°,439.0,505.0,"40,000",0.0,FlightAware ADS-B (CSF / LFPC),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1338,19229,Mon 07:58:13 AM,48.1641,3.4045,↑ 339°,441.0,507.0,"40,000",0.0,FlightAware ADS-B (ORY / LFPO),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1339,19230,Mon 07:58:43 AM,48.2214,3.3721,↑ 339°,441.0,507.0,"40,000",0.0,FlightAware ADS-B (ORY / LFPO),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1340,19231,Mon 07:59:01 AM,48.2568,3.3526,↑ 342°,441.0,507.0,"40,000",0.0,FlightAware ADS-B (LFPM),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1341,19232,Mon 07:59:18 AM,48.289,3.3398,↑ 348°,440.0,506.0,"40,000",0.0,FlightAware ADS-B (LBG / LFPB),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1342,19233,Mon 08:00:01 AM,48.3754,3.3193,↑ 351°,439.0,505.0,"40,000",0.0,FlightAware ADS-B (CRL / EBCI),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1343,19234,Mon 08:00:31 AM,48.4351,3.3053,↑ 351°,439.0,505.0,"40,000",0.0,FlightAware ADS-B (ENC / LFSN),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1344,19235,Mon 08:01:01 AM,48.4965,3.2908,↑ 351°,440.0,506.0,"40,000",0.0,FlightAware ADS-B (ENC / LFSN),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1345,19236,Mon 08:01:31 AM,48.5547,3.2769,↑ 351°,438.0,504.0,"40,000",0.0,FlightAware ADS-B (LFSW),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1346,19237,Mon 08:02:01 AM,48.6166,3.2622,↑ 351°,435.0,501.0,"40,000",0.0,FlightAware ADS-B (LFSW),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1347,19238,Mon 08:02:31 AM,48.6742,3.2486,↑ 351°,432.0,497.0,"40,000",0.0,FlightAware ADS-B (LFPP),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1348,19239,Mon 08:03:01 AM,48.7353,3.2341,↑ 351°,429.0,494.0,"40,000",0.0,FlightAware ADS-B (BRU / EBBR),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1349,19240,Mon 08:03:31 AM,48.7933,3.2203,↑ 351°,429.0,494.0,"40,000",0.0,FlightAware ADS-B (LFQR),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1350,19241,Mon 08:04:01 AM,48.8503,3.2067,↑ 351°,428.0,493.0,"40,000",0.0,FlightAware ADS-B (LEH / LFOH),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1351,19242,Mon 08:04:31 AM,48.9104,3.1922,↑ 351°,428.0,493.0,"40,000",0.0,FlightAware ADS-B (TNF / LFPN),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1352,19243,Mon 08:05:01 AM,48.9672,3.1786,↑ 351°,427.0,491.0,"40,000",0.0,FlightAware ADS-B (LFPL),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1353,19244,Mon 08:05:31 AM,49.029,3.1637,↑ 351°,425.0,489.0,"40,000",0.0,FlightAware ADS-B (EBGB),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1354,19245,Mon 08:06:01 AM,49.0864,3.1498,↑ 351°,424.0,488.0,"40,000",0.0,FlightAware ADS-B (LFOR),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1355,19246,Mon 08:06:21 AM,49.1234,3.141,↑ 351°,423.0,487.0,"40,000",0.0,FlightAware ADS-B (LFOW),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1356,19247,Mon 08:06:51 AM,49.181,3.1271,↑ 351°,422.0,486.0,"40,000",0.0,FlightAware ADS-B (FKB / EDSB),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1357,19248,Mon 08:07:21 AM,49.2398,3.1129,↑ 351°,421.0,484.0,"40,000",0.0,FlightAware ADS-B (FKB / EDSB),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1358,19249,Mon 08:07:50 AM,49.2959,3.0994,↑ 351°,422.0,486.0,"40,000",0.0,FlightAware ADS-B (FKB / EDSB),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1359,19250,Mon 08:08:21 AM,49.3526,3.0856,↑ 351°,424.0,488.0,"40,000",0.0,FlightAware ADS-B (AMS / EHAM),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1360,19251,Mon 08:08:51 AM,49.4131,3.0707,↑ 351°,423.0,487.0,"40,000",0.0,FlightAware ADS-B (LFPZ),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1361,19252,Mon 08:09:21 AM,49.4694,3.0571,↑ 351°,422.0,486.0,"40,000",0.0,FlightAware ADS-B (EBGB),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1362,19253,Mon 08:09:51 AM,49.5279,3.0428,↑ 351°,420.0,483.0,"40,000",0.0,FlightAware ADS-B (KJK / EBKT),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1363,19254,Mon 08:10:21 AM,49.5861,3.0284,↑ 351°,418.0,481.0,"40,000",0.0,FlightAware ADS-B (JER / EGJJ),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1364,19255,Mon 08:10:51 AM,49.6407,3.0149,↑ 351°,416.0,479.0,"40,000",0.0,FlightAware ADS-B (SPM / ETAD),Arrivals,KLM1466,2025-03-24 14:11:45,83977.0,0.9146479029514017
1365,19256,Mon 08:11:21 AM,49.6993,3.0005,↑ 351°,414.0,476.0,"40,000",-250.0,FlightAware ADS-B (SPM / ETAD),Arrivals,KLM1466,2025-03-24 14:11:45,83727.0,0.9123363414453732
1366,19257,Mon 08:11:57 AM,49.7675,2.9835,↑ 351°,413.0,475.0,"39,725",-682.0,FlightAware ADS-B (TNF / LFPN),Arrivals,KLM1466,2025-03-24 14:11:45,83045.0,0.9060304016569273
1367,19258,Mon 08:12:27 AM,49.822,2.97,↑ 351°,412.0,474.0,"39,250",-950.0,FlightAware ADS-B (ORY / LFPO),Arrivals,KLM1466,2025-03-24 14:11:45,82095.0,0.8972464679340187
1368,19259,Mon 08:12:57 AM,49.8789,2.956,↑ 351°,416.0,479.0,"38,775",-925.0,FlightAware ADS-B (BRU / EBBR),Arrivals,KLM1466,2025-03-24 14:11:45,81170.0,0.8886936903617132
1369,19260,Mon 08:13:27 AM,49.9346,2.9417,↑ 351°,418.0,481.0,"38,325",-900.0,FlightAware ADS-B (EBLE),Arrivals,KLM1466,2025-03-24 14:11:45,80270.0,0.8803720689400104
1370,19261,Mon 08:13:47 AM,49.9731,2.9331,↑ 356°,418.0,481.0,"38,025",-942.0,FlightAware ADS-B (BRU / EBBR),Arrivals,KLM1466,2025-03-24 14:11:45,79328.0,0.8716621051852947
1371,19262,Mon 08:14:10 AM,50.02,2.9394,↑ 12°,415.0,478.0,"37,650",-992.0,FlightAware ADS-B (GLZ / EHGR),Arrivals,KLM1466,2025-03-24 14:11:45,78336.0,0.8624898291293734
1372,19263,Mon 08:14:46 AM,50.0827,2.9735,↑ 20°,404.0,465.0,"37,050",-1023.0,FlightAware ADS-B (AMS / EHAM),Arrivals,KLM1466,2025-03-24 14:11:45,77313.0,0.8530309194467046
1373,19264,Mon 08:15:16 AM,50.1348,3.0032,↑ 20°,400.0,460.0,"36,525",-1100.0,FlightAware ADS-B (EGHR),Arrivals,KLM1466,2025-03-24 14:11:45,76213.0,0.842860048820179
1374,19265,Mon 08:15:46 AM,50.1861,3.033,↑ 21°,388.0,447.0,"35,950",-1375.0,FlightAware ADS-B (EBBL),Arrivals,KLM1466,2025-03-24 14:11:45,74838.0,0.830146460537022
1375,19266,Mon 08:16:16 AM,50.2376,3.0633,↑ 21°,385.0,443.0,"35,150",-1550.0,FlightAware ADS-B (LIL / LFQQ),Arrivals,KLM1466,2025-03-24 14:11:45,73288.0,0.815814779199645
1376,19267,Mon 08:16:46 AM,50.286,3.0913,↑ 20°,374.0,430.0,"34,400",-1500.0,FlightAware ADS-B (EBDT),Arrivals,KLM1466,2025-03-24 14:11:45,71788.0,0.8019454101634736
1377,19268,Mon 08:17:16 AM,50.3336,3.1191,↑ 21°,366.0,421.0,"33,650",-1550.0,FlightAware ADS-B (RCS / EGTO),Arrivals,KLM1466,2025-03-24 14:11:45,70238.0,0.7876137288260966
1378,19269,Mon 08:17:46 AM,50.383,3.1479,↑ 21°,363.0,418.0,"32,850",-1550.0,FlightAware ADS-B (LIL / LFQQ),Arrivals,KLM1466,2025-03-24 14:11:45,68688.0,0.7732820474887195
1379,19270,Mon 08:18:16 AM,50.4268,3.1736,↑ 21°,356.0,410.0,"32,100",-1450.0,FlightAware ADS-B (RTM / EHRD),Arrivals,KLM1466,2025-03-24 14:11:45,67238.0,0.759874990753754
1380,19271,Mon 08:18:46 AM,50.4733,3.2011,↑ 21°,349.0,402.0,"31,400",-1425.0,FlightAware ADS-B (LHR / EGLL),Arrivals,KLM1466,2025-03-24 14:11:45,65813.0,0.7466990901693912
1381,19272,Mon 08:19:16 AM,50.5174,3.2273,↑ 21°,349.0,402.0,"30,675",-1500.0,FlightAware ADS-B (BRU / EBBR),Arrivals,KLM1466,2025-03-24 14:11:45,64313.0,0.7328297211332199
1382,19273,Mon 08:19:46 AM,50.5635,3.2542,↑ 21°,351.0,404.0,"29,900",-1550.0,FlightAware ADS-B (AMS / EHAM),Arrivals,KLM1466,2025-03-24 14:11:45,62763.0,0.7184980397958429
1383,19274,Mon 08:20:16 AM,50.6104,3.2817,↑ 21°,344.0,396.0,"29,125",-1525.0,FlightAware ADS-B (EDKL),Arrivals,KLM1466,2025-03-24 14:11:45,61238.0,0.7043975146090687
1384,19275,Mon 08:20:46 AM,50.6535,3.3073,↑ 21°,342.0,394.0,"28,375",-1500.0,FlightAware ADS-B (EBFN),Arrivals,KLM1466,2025-03-24 14:11:45,59738.0,0.6905281455728974
1385,19276,Mon 08:21:16 AM,50.6985,3.3341,↑ 21°,341.0,392.0,"27,625",-1475.0,FlightAware ADS-B (EBUL),Arrivals,KLM1466,2025-03-24 14:11:45,58263.0,0.676889932687329
1386,19277,Mon 08:21:46 AM,50.7418,3.36,↑ 21°,337.0,388.0,"26,900",-1472.0,FlightAware ADS-B (EBBE),Arrivals,KLM1466,2025-03-24 14:11:45,56791.0,0.6632794585398328
1387,19278,Mon 08:22:09 AM,50.7749,3.3796,↑ 21°,335.0,386.0,"26,325",-1472.0,FlightAware ADS-B (LFOW),Arrivals,KLM1466,2025-03-24 14:11:45,55319.0,0.6496689843923367
1388,19279,Mon 08:22:39 AM,50.8172,3.4048,↑ 21°,330.0,380.0,"25,600",-1500.0,FlightAware ADS-B (EGML),Arrivals,KLM1466,2025-03-24 14:11:45,53819.0,0.6357996153561654
1389,19280,Mon 08:23:06 AM,50.8547,3.4273,↑ 21°,325.0,374.0,"24,900",-1289.0,FlightAware ADS-B (EBGB),Arrivals,KLM1466,2025-03-24 14:11:45,52530.0,0.6238812042310822
1390,19281,Mon 08:23:36 AM,50.8975,3.4528,↑ 21°,325.0,374.0,"24,375",-975.0,FlightAware ADS-B (LUX / ELLX),Arrivals,KLM1466,2025-03-24 14:11:45,51555.0,0.6148661143575709
1391,19282,Mon 08:24:06 AM,50.9417,3.4795,↑ 21°,325.0,374.0,"23,925",-850.0,FlightAware ADS-B (EBFN),Arrivals,KLM1466,2025-03-24 14:11:45,50705.0,0.6070068052370737
1392,19283,Mon 08:24:36 AM,50.9833,3.5046,↑ 21°,323.0,372.0,"23,525",-783.0,FlightAware ADS-B (EGSJ),Arrivals,KLM1466,2025-03-24 14:11:45,49922.0,0.5997669946001923
1393,19284,Mon 08:24:52 AM,51.0043,3.5172,↑ 21°,323.0,372.0,"23,325",-773.0,FlightAware ADS-B (UDE / EHVK),Arrivals,KLM1466,2025-03-24 14:11:45,49149.0,0.592619646423552
1394,19285,Mon 08:25:09 AM,51.0287,3.5319,↑ 21°,320.0,368.0,"23,100",-800.0,FlightAware ADS-B (RTM / EHRD),Arrivals,KLM1466,2025-03-24 14:11:45,48349.0,0.5852226496042606
1395,19286,Mon 08:25:37 AM,51.0682,3.556,↗ 22°,318.0,366.0,"22,725",-778.0,FlightAware ADS-B (BRU / EBBR),Arrivals,KLM1466,2025-03-24 14:11:45,47571.0,0.5780290701974998
